video_id,title,category,subcategory,region,channel_type,published_at,trending_date,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend,title_length
YT00141,Comedy creator video 141: trending ideas,Entertainment,Comedy,United Kingdom,Individual,2025-09-13,2025-09-18,482278.0,21523.0,3195.0,642.0,52438.33,1875676.0,5.0,10.0,176.0,40
YT00142,Walkthrough creator video 142: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-10-24,2025-10-29,214146.0,12595.0,1633.0,1093.0,27626.91,677334.0,5.0,13.0,836.0,45
YT00143,Walkthrough creator video 143: trending ideas,Gaming,Walkthrough,United Kingdom,Educational,2025-01-25,2025-02-08,406212.0,30523.0,4993.0,1257.0,26164.87,2321415.0,14.0,6.0,11666.0,45
YT00144,Comedy creator video 144: trending ideas,Entertainment,Comedy,United Kingdom,Media Company,2025-03-26,2025-04-09,339930.0,24803.0,1564.0,1615.0,42067.71,2888747.0,14.0,7.0,10053.0,40
YT00145,Film & Animation creator video 145: trending ideas,Entertainment,Film & Animation,United Kingdom,Brand,2025-08-08,2025-08-11,626634.0,67470.0,10602.0,5279.0,131312.39,2668777.0,3.0,2.0,17088.0,50
YT00146,Hip Hop creator video 146: trending ideas,Music,Hip Hop,Australia,Educational,2025-06-04,2025-06-09,684988.0,76857.0,3528.0,1774.0,80578.55,2216085.0,5.0,9.0,13542.0,41
YT00147,Walkthrough creator video 147: trending ideas,Gaming,Walkthrough,United Kingdom,Individual,2025-07-22,2025-07-23,311266.0,10288.0,1265.0,171.0,22924.43,1700066.0,1.0,6.0,2730.0,45
YT00148,Technology creator video 148: trending ideas,Education,Technology,Canada,Media Company,2025-07-08,2025-07-21,308939.0,9919.0,1562.0,469.0,44578.33,1911558.0,13.0,7.0,12999.0,44
YT00149,Pop creator video 149: trending ideas,Music,Pop,Australia,Educational,2025-01-05,2025-01-17,815430.0,76642.0,3376.0,2689.0,130330.78,1966584.0,12.0,16.0,4806.0,37
YT00150,Hip Hop creator video 150: trending ideas,Music,Hip Hop,United Kingdom,Media Company,2025-02-09,2025-02-17,353229.0,24060.0,2818.0,1792.0,17908.24,1555232.0,8.0,2.0,13638.0,41
YT00151,Esports creator video 151: trending ideas,Gaming,Esports,India,Individual,2025-07-04,2025-07-05,1645174.0,159047.0,8221.0,4417.0,98845.5,3714635.0,1.0,4.0,16319.0,41
YT00152,Pop creator video 152: trending ideas,Music,Pop,India,Individual,2025-02-13,2025-02-23,163212.0,5928.0,569.0,411.0,21180.75,1498574.0,10.0,3.0,3146.0,37
YT00153,Comedy creator video 153: trending ideas,Entertainment,Comedy,Canada,Individual,2025-02-16,2025-02-20,292165.0,29352.0,2692.0,1218.0,55177.64,436306.0,4.0,11.0,4773.0,40
YT00154,Science creator video 154: trending ideas,Education,Science,Canada,Brand,2025-09-03,2025-09-09,603643.0,63888.0,11154.0,5690.0,100217.29,3823126.0,6.0,14.0,2627.0,41
YT00155,Science creator video 155: trending ideas,Education,Science,United Kingdom,Brand,2025-10-11,2025-10-14,261212.0,23635.0,2795.0,1948.0,41795.16,1502152.0,3.0,11.0,936.0,41
YT00156,Film & Animation creator video 156: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-08-30,2025-09-08,746922.0,64935.0,10725.0,1224.0,149232.39,1490673.0,9.0,10.0,17906.0,50
YT00157,Pop creator video 157: trending ideas,Music,Pop,Australia,Brand,2025-07-14,2025-07-23,516874.0,21079.0,2289.0,772.0,83773.24,2435508.0,9.0,7.0,2902.0,37
YT00158,Technology creator video 158: trending ideas,Education,Technology,United Kingdom,Individual,2025-01-01,2025-01-09,400024.0,21084.0,3155.0,1795.0,72600.01,2158398.0,8.0,16.0,1051.0,44
YT00159,Esports creator video 159: trending ideas,Gaming,Esports,United Kingdom,Brand,2025-01-06,2025-01-07,632722.0,17706.0,937.0,1059.0,53934.3,754444.0,1.0,6.0,17594.0,41
YT00160,Comedy creator video 160: trending ideas,Entertainment,Comedy,United States,Individual,2025-05-11,2025-05-23,419660.0,32243.0,4112.0,2344.0,36753.12,734967.0,12.0,5.0,9532.0,40
YT00161,Hip Hop creator video 161: trending ideas,Music,Hip Hop,India,Individual,2025-07-12,2025-07-26,622510.0,23338.0,1993.0,833.0,61814.91,1905499.0,14.0,13.0,11310.0,41
YT00162,Walkthrough creator video 162: trending ideas,Gaming,Walkthrough,Australia,Media Company,2025-04-18,2025-05-01,285037.0,32810.0,4670.0,857.0,45210.11,1228796.0,13.0,15.0,3145.0,45
YT00163,Walkthrough creator video 163: trending ideas,Gaming,Walkthrough,United States,Media Company,2025-03-03,2025-03-04,551943.0,39894.0,6245.0,2513.0,129015.79,1116461.0,1.0,9.0,4824.0,45
YT00164,Pop creator video 164: trending ideas,Music,Pop,United States,Individual,2025-09-29,2025-09-30,650768.0,75981.0,8376.0,1928.0,131950.86,918339.0,1.0,17.0,8188.0,37
YT00165,Comedy creator video 165: trending ideas,Entertainment,Comedy,Australia,Brand,2025-04-13,2025-04-14,703832.0,77044.0,8302.0,1174.0,111924.39,7937.0,1.0,10.0,15365.0,40
YT00166,Pop creator video 166: trending ideas,Music,Pop,Australia,Brand,2025-08-31,2025-09-07,228973.0,20482.0,1106.0,1705.0,30523.23,737128.0,7.0,8.0,3656.0,37
YT00167,Esports creator video 167: trending ideas,Gaming,Esports,Australia,Individual,2025-02-08,2025-02-22,275230.0,16434.0,1497.0,371.0,14294.77,1594385.0,14.0,11.0,1401.0,41
YT00168,Science creator video 168: trending ideas,Education,Science,Canada,Individual,2025-06-16,2025-06-26,484513.0,45385.0,3365.0,1188.0,54125.89,3855550.0,10.0,11.0,13261.0,41
YT00169,Science creator video 169: trending ideas,Education,Science,United Kingdom,Media Company,2025-07-17,2025-07-18,299640.0,14315.0,2395.0,932.0,49521.97,320818.0,1.0,6.0,9037.0,41
YT00170,Esports creator video 170: trending ideas,Gaming,Esports,Australia,Educational,2025-06-05,2025-06-09,1086110.0,116461.0,12932.0,4683.0,235304.35,3488191.0,4.0,15.0,11994.0,41
YT00171,Science creator video 171: trending ideas,Education,Science,Australia,Individual,2025-04-04,2025-04-15,275001.0,8393.0,434.0,746.0,42211.87,2584048.0,11.0,18.0,8844.0,41
YT00172,Science creator video 172: trending ideas,Education,Science,United States,Individual,2025-08-14,2025-08-21,143527.0,15385.0,1319.0,1219.0,18293.82,548847.0,7.0,9.0,943.0,41
YT00173,Comedy creator video 173: trending ideas,Entertainment,Comedy,Australia,Individual,2025-10-03,2025-10-04,1785133.0,68824.0,5367.0,2055.0,278825.53,3647519.0,1.0,13.0,13228.0,40
YT00174,Comedy creator video 174: trending ideas,Entertainment,Comedy,United Kingdom,Brand,2025-03-23,2025-03-25,1062418.0,116768.0,8769.0,4605.0,276514.13,1790360.0,2.0,4.0,17518.0,40
YT00175,Esports creator video 175: trending ideas,Gaming,Esports,Australia,Individual,2025-08-06,2025-08-07,955179.0,112441.0,15075.0,2782.0,201769.46,835539.0,1.0,2.0,17045.0,41
YT00176,Film & Animation creator video 176: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-07-31,2025-08-06,383038.0,36041.0,2007.0,2763.0,23914.25,3820556.0,6.0,6.0,12748.0,50
YT00177,Esports creator video 177: trending ideas,Gaming,Esports,India,Media Company,2025-03-23,2025-03-24,572022.0,51585.0,3917.0,4147.0,48644.3,910747.0,1.0,6.0,7810.0,41
YT00178,Esports creator video 178: trending ideas,Gaming,Esports,Canada,Educational,2025-03-27,2025-04-08,459012.0,47894.0,4212.0,1459.0,59886.54,1549515.0,12.0,18.0,15904.0,41
YT00179,Science creator video 179: trending ideas,Education,Science,India,Brand,2025-10-26,2025-11-03,429267.0,37508.0,1694.0,2944.0,64938.58,1443689.0,8.0,17.0,11230.0,41
YT00180,Comedy creator video 180: trending ideas,Entertainment,Comedy,Canada,Individual,2025-06-19,2025-07-03,477909.0,12224.0,1355.0,372.0,81030.58,1325455.0,14.0,16.0,8687.0,40
YT00181,Hip Hop creator video 181: trending ideas,Music,Hip Hop,Australia,Educational,2025-02-24,2025-03-05,862992.0,59677.0,7932.0,2934.0,35762.64,222390.0,9.0,11.0,16366.0,41
YT00182,Hip Hop creator video 182: trending ideas,Music,Hip Hop,United Kingdom,Educational,2025-06-25,2025-06-26,663829.0,28809.0,2731.0,2472.0,165903.68,2082053.0,1.0,4.0,5369.0,41
YT00183,Technology creator video 183: trending ideas,Education,Technology,India,Individual,2025-09-17,2025-09-22,644709.0,43729.0,2911.0,3132.0,130869.1,3444762.0,5.0,12.0,15215.0,44
YT00184,Esports creator video 184: trending ideas,Gaming,Esports,United Kingdom,Media Company,2025-06-02,2025-06-13,340874.0,38768.0,5039.0,2747.0,71221.74,872651.0,11.0,5.0,10999.0,41
YT00185,Pop creator video 185: trending ideas,Music,Pop,Canada,Media Company,2025-09-28,2025-10-09,914062.0,25735.0,4456.0,830.0,127898.49,3242729.0,11.0,13.0,8018.0,37
YT00186,Film & Animation creator video 186: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-09-10,2025-09-18,441881.0,42473.0,5060.0,2644.0,28269.94,3682964.0,8.0,11.0,7550.0,50
YT00187,Comedy creator video 187: trending ideas,Entertainment,Comedy,Canada,Media Company,2025-10-20,2025-11-03,568830.0,19117.0,2407.0,1627.0,84136.64,2410485.0,14.0,18.0,14476.0,40
YT00188,Science creator video 188: trending ideas,Education,Science,India,Educational,2025-03-23,2025-04-03,345303.0,35200.0,1946.0,2500.0,15840.4,2654199.0,11.0,12.0,8918.0,41
YT00189,Technology creator video 189: trending ideas,Education,Technology,India,Individual,2025-09-14,2025-09-20,348904.0,12088.0,1834.0,1029.0,86468.51,3427461.0,6.0,14.0,12837.0,44
YT00190,Science creator video 190: trending ideas,Education,Science,United Kingdom,Media Company,2025-08-02,2025-08-09,416792.0,16565.0,2078.0,1451.0,66437.87,3754595.0,7.0,4.0,6267.0,41
YT00191,Science creator video 191: trending ideas,Education,Science,Canada,Media Company,2025-08-17,2025-08-30,356773.0,26197.0,3925.0,2070.0,33101.01,569726.0,13.0,17.0,17420.0,41
YT00192,Hip Hop creator video 192: trending ideas,Music,Hip Hop,India,Brand,2025-01-13,2025-01-21,355656.0,15988.0,2428.0,451.0,74203.73,1093793.0,8.0,14.0,1384.0,41
YT00193,Science creator video 193: trending ideas,Education,Science,Australia,Brand,2025-04-05,2025-04-19,344242.0,13094.0,974.0,221.0,49695.53,1968597.0,14.0,6.0,15129.0,41
YT00194,Technology creator video 194: trending ideas,Education,Technology,United States,Individual,2025-02-04,2025-02-14,346171.0,32334.0,1132.0,904.0,76211.5,362134.0,10.0,10.0,14404.0,44
YT00195,Walkthrough creator video 195: trending ideas,Gaming,Walkthrough,Canada,Media Company,2025-04-28,2025-04-29,169130.0,5550.0,512.0,293.0,46581.43,1258034.0,1.0,3.0,827.0,45
YT00196,Science creator video 196: trending ideas,Education,Science,Australia,Media Company,2025-05-21,2025-05-27,309492.0,15803.0,1552.0,901.0,42510.88,2327678.0,6.0,7.0,3975.0,41
YT00197,Esports creator video 197: trending ideas,Gaming,Esports,United States,Educational,2025-10-13,2025-10-18,867485.0,71516.0,10310.0,3279.0,108803.15,3702813.0,5.0,17.0,3387.0,41
YT00198,Pop creator video 198: trending ideas,Music,Pop,Canada,Individual,2025-02-15,2025-02-22,495018.0,39826.0,1873.0,1002.0,112398.61,3467673.0,7.0,17.0,2137.0,37
YT00199,Esports creator video 199: trending ideas,Gaming,Esports,India,Educational,2025-07-21,2025-08-04,324794.0,26078.0,3534.0,924.0,52387.82,1300582.0,14.0,6.0,8951.0,41
YT00200,Film & Animation creator video 200: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-02-22,2025-02-26,502442.0,17963.0,2076.0,1459.0,56326.07,975275.0,4.0,3.0,12112.0,50
YT00201,Film & Animation creator video 201: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-04-26,2025-04-29,634139.0,43838.0,2485.0,3052.0,55734.23,1535731.0,3.0,11.0,16344.0,50
YT00202,Comedy creator video 202: trending ideas,Entertainment,Comedy,India,Educational,2025-06-18,2025-06-22,399092.0,45660.0,7950.0,3004.0,111246.11,99606.0,4.0,3.0,13235.0,40
YT00203,Esports creator video 203: trending ideas,Gaming,Esports,United Kingdom,Educational,2025-10-13,2025-10-19,719474.0,59815.0,5398.0,1207.0,142304.7,3572504.0,6.0,14.0,7342.0,41
YT00204,Pop creator video 204: trending ideas,Music,Pop,United States,Educational,2025-01-08,2025-01-22,415770.0,47572.0,6509.0,1265.0,77130.86,1057217.0,14.0,5.0,11765.0,37
YT00205,Walkthrough creator video 205: trending ideas,Gaming,Walkthrough,India,Educational,2025-05-09,2025-05-10,842194.0,89525.0,14865.0,4952.0,105819.62,418204.0,1.0,17.0,10492.0,45
YT00206,Hip Hop creator video 206: trending ideas,Music,Hip Hop,United Kingdom,Media Company,2025-04-02,2025-04-06,338598.0,15784.0,1306.0,1391.0,78595.58,2126851.0,4.0,2.0,4677.0,41
YT00207,Technology creator video 207: trending ideas,Education,Technology,United Kingdom,Media Company,2025-05-05,2025-05-15,291092.0,15250.0,1315.0,671.0,57506.68,1635605.0,10.0,16.0,398.0,44
YT00208,Walkthrough creator video 208: trending ideas,Gaming,Walkthrough,United Kingdom,Brand,2025-03-16,2025-03-25,452929.0,42841.0,2340.0,2041.0,56423.94,3258655.0,9.0,12.0,8412.0,45
YT00209,Esports creator video 209: trending ideas,Gaming,Esports,Canada,Brand,2025-04-25,2025-05-09,423416.0,46464.0,5453.0,2715.0,69767.69,3241751.0,14.0,5.0,12809.0,41
YT00210,Pop creator video 210: trending ideas,Music,Pop,United Kingdom,Educational,2025-04-22,2025-04-30,489626.0,30456.0,4811.0,873.0,59344.23,668891.0,8.0,15.0,7881.0,37
YT00211,Hip Hop creator video 211: trending ideas,Music,Hip Hop,India,Educational,2025-09-18,2025-09-27,301073.0,25027.0,1670.0,746.0,16838.39,1114954.0,9.0,2.0,6330.0,41
YT00212,Comedy creator video 212: trending ideas,Entertainment,Comedy,India,Media Company,2025-06-14,2025-06-21,730832.0,48920.0,5398.0,2064.0,196005.94,698165.0,7.0,9.0,16769.0,40
YT00213,Science creator video 213: trending ideas,Education,Science,United Kingdom,Educational,2025-02-02,2025-02-14,387039.0,15493.0,1149.0,1342.0,89580.8,348449.0,12.0,13.0,13361.0,41
YT00214,Science creator video 214: trending ideas,Education,Science,Australia,Brand,2025-04-06,2025-04-09,238921.0,21355.0,2895.0,1161.0,42984.69,3196741.0,3.0,4.0,2303.0,41
YT00215,Hip Hop creator video 215: trending ideas,Music,Hip Hop,India,Media Company,2025-06-20,2025-07-04,486885.0,29711.0,1404.0,527.0,89874.06,418955.0,14.0,6.0,15422.0,41
YT00216,Comedy creator video 216: trending ideas,Entertainment,Comedy,Australia,Educational,2025-04-02,2025-04-13,374977.0,38461.0,3060.0,3152.0,58737.86,1327290.0,11.0,15.0,7536.0,40
YT00217,Film & Animation creator video 217: trending ideas,Entertainment,Film & Animation,United Kingdom,Media Company,2025-05-14,2025-05-25,431178.0,11047.0,505.0,497.0,64001.73,1579395.0,11.0,7.0,12552.0,50
YT00218,Pop creator video 218: trending ideas,Music,Pop,Canada,Educational,2025-05-03,2025-05-13,597605.0,32778.0,4351.0,2918.0,129589.03,3853496.0,10.0,2.0,4900.0,37
YT00219,Pop creator video 219: trending ideas,Music,Pop,United Kingdom,Individual,2025-01-01,2025-01-07,684625.0,64816.0,8102.0,1757.0,96515.21,876862.0,6.0,3.0,13733.0,37
YT00220,Science creator video 220: trending ideas,Education,Science,India,Individual,2025-05-21,2025-05-22,316527.0,9442.0,1552.0,694.0,69281.93,2838685.0,1.0,11.0,8055.0,41
YT00221,Technology creator video 221: trending ideas,Education,Technology,United Kingdom,Brand,2025-10-04,2025-10-18,462943.0,21471.0,2976.0,1677.0,46068.66,2312877.0,14.0,4.0,10257.0,44
YT00222,Science creator video 222: trending ideas,Education,Science,India,Media Company,2025-02-14,2025-02-26,508668.0,20335.0,803.0,1692.0,110302.61,3447362.0,12.0,8.0,17177.0,41
YT00223,Pop creator video 223: trending ideas,Music,Pop,United States,Brand,2025-08-09,2025-08-22,592941.0,48084.0,4899.0,3078.0,45775.45,2666743.0,13.0,8.0,7286.0,37
YT00224,Technology creator video 224: trending ideas,Education,Technology,Canada,Media Company,2025-03-30,2025-04-12,326270.0,36316.0,6387.0,1844.0,89747.7,2449999.0,13.0,2.0,11701.0,44
YT00225,Film & Animation creator video 225: trending ideas,Entertainment,Film & Animation,Canada,Educational,2025-04-17,2025-04-23,456014.0,51216.0,6009.0,4467.0,37467.64,3264252.0,6.0,18.0,2147.0,50
YT00226,Film & Animation creator video 226: trending ideas,Entertainment,Film & Animation,Australia,Brand,2025-08-24,2025-08-28,212342.0,17449.0,1684.0,988.0,41843.98,2396071.0,4.0,3.0,779.0,50
YT00227,Pop creator video 227: trending ideas,Music,Pop,India,Educational,2025-03-19,2025-03-31,339707.0,33761.0,4377.0,2516.0,42617.27,2954903.0,12.0,2.0,9440.0,37
YT00228,Technology creator video 228: trending ideas,Education,Technology,Canada,Brand,2025-06-17,2025-06-20,706730.0,22984.0,2872.0,615.0,184993.22,1013140.0,3.0,18.0,15243.0,44
YT00229,Hip Hop creator video 229: trending ideas,Music,Hip Hop,India,Brand,2025-06-18,2025-07-01,392674.0,29030.0,1195.0,2597.0,63917.22,923623.0,13.0,4.0,14631.0,41
YT00230,Science creator video 230: trending ideas,Education,Science,India,Individual,2025-08-12,2025-08-24,372497.0,23605.0,1840.0,1567.0,36018.96,486442.0,12.0,16.0,14832.0,41
YT00231,Film & Animation creator video 231: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-04-18,2025-04-20,969657.0,29294.0,4043.0,1859.0,189742.94,1500383.0,2.0,8.0,15005.0,50
YT00232,Science creator video 232: trending ideas,Education,Science,India,Brand,2025-01-07,2025-01-12,129296.0,4600.0,546.0,187.0,26372.09,3456902.0,5.0,3.0,309.0,41
YT00233,Esports creator video 233: trending ideas,Gaming,Esports,United Kingdom,Individual,2025-09-02,2025-09-14,265470.0,22642.0,1065.0,1516.0,31808.82,1479828.0,12.0,5.0,7292.0,41
YT00234,Comedy creator video 234: trending ideas,Entertainment,Comedy,United Kingdom,Media Company,2025-07-31,2025-08-05,447434.0,13209.0,1611.0,489.0,99521.27,3237171.0,5.0,7.0,533.0,40
YT00235,Film & Animation creator video 235: trending ideas,Entertainment,Film & Animation,United Kingdom,Brand,2025-01-08,2025-01-18,535097.0,59866.0,5370.0,4177.0,131186.75,1472151.0,10.0,2.0,17654.0,50
YT00236,Esports creator video 236: trending ideas,Gaming,Esports,United States,Individual,2025-10-14,2025-10-23,546749.0,36091.0,4235.0,1128.0,101354.66,111804.0,9.0,18.0,12333.0,41
YT00237,Science creator video 237: trending ideas,Education,Science,Canada,Educational,2025-03-05,2025-03-13,224029.0,21895.0,3509.0,673.0,30706.84,167351.0,8.0,13.0,5926.0,41
YT00238,Technology creator video 238: trending ideas,Education,Technology,Canada,Brand,2025-03-31,2025-04-04,139124.0,14851.0,740.0,1315.0,22135.54,704334.0,4.0,10.0,1727.0,44
YT00239,Film & Animation creator video 239: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-08-31,2025-09-09,717135.0,40356.0,2836.0,1594.0,181390.44,3617682.0,9.0,15.0,15568.0,50
YT00240,Hip Hop creator video 240: trending ideas,Music,Hip Hop,United Kingdom,Educational,2025-02-20,2025-02-27,508648.0,41133.0,2815.0,3701.0,38266.29,2169941.0,7.0,2.0,5840.0,41
YT00241,Hip Hop creator video 241: trending ideas,Music,Hip Hop,India,Media Company,2025-01-25,2025-01-28,870974.0,57682.0,7114.0,1584.0,220617.05,1677864.0,3.0,12.0,11662.0,41
YT00242,Science creator video 242: trending ideas,Education,Science,United States,Media Company,2025-06-29,2025-07-05,672451.0,33993.0,4734.0,2631.0,129585.78,2463670.0,6.0,18.0,10986.0,41
YT00243,Pop creator video 243: trending ideas,Music,Pop,Australia,Individual,2025-04-14,2025-04-25,918737.0,66929.0,8893.0,4710.0,43692.31,3875325.0,11.0,14.0,15726.0,37
YT00244,Esports creator video 244: trending ideas,Gaming,Esports,United Kingdom,Individual,2025-09-03,2025-09-06,340102.0,40775.0,3825.0,1163.0,59114.73,1684697.0,3.0,13.0,8353.0,41
YT00245,Esports creator video 245: trending ideas,Gaming,Esports,United States,Brand,2025-08-12,2025-08-15,541878.0,35360.0,3138.0,2153.0,131838.36,3515469.0,3.0,17.0,12280.0,41
