trend_fact_key,video_id,date_key,geography_key,channel_key,subcategory_key,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend,title_length,popularity_score
1083,YT01082,286,1,4,3,1023434,35050,4674,812,193151.37,2992892,2,4,11036.0,51,44.6012
1084,YT01083,272,2,2,5,866007,86209,4942,7412,157361.45,3146206,9,13,15225.0,38,53.4903
1085,YT01084,158,1,2,8,907644,74171,10417,1201,136894.08,929972,1,13,17731.0,46,49.7321
1086,YT01085,12,3,1,4,329942,17066,1947,1108,73664.32,500969,13,11,5386.0,42,21.8118
1087,YT01086,274,3,1,2,677338,63827,9988,3302,161467.01,2628154,5,10,14790.0,42,44.1808
1088,YT01087,130,5,3,5,677490,77607,6544,2234,136257.07,1762563,4,8,12830.0,38,44.9459
1089,YT01088,261,3,2,7,492173,21070,2266,1727,60900.14,3908403,14,16,1832.0,45,26.3656
1090,YT01089,99,2,4,5,587831,38717,3333,955,116120.95,1581684,12,12,10306.0,38,34.2194
1091,YT01090,227,4,2,6,226919,19284,2639,1240,40129.0,3788064,9,4,4151.0,42,24.9899
1092,YT01091,224,2,4,6,1036567,68390,7498,3436,238800.8,3496886,4,17,17230.0,42,52.0875
1093,YT01092,150,5,4,1,599972,46366,7027,2542,75388.7,3148567,4,9,561.0,41,37.627
1094,YT01093,299,2,3,4,660047,57450,5660,3666,163975.91,2824666,11,7,4027.0,42,42.2407
1095,YT01094,209,5,4,5,653347,32192,2628,978,83867.49,1851601,8,3,16002.0,38,33.4129
1096,YT01095,93,2,1,4,288991,19881,2326,1628,79188.06,285035,9,9,5986.0,42,24.2047
1097,YT01096,246,5,2,1,712790,34672,1639,2634,153145.67,1488956,1,14,16033.0,41,36.1445
1098,YT01097,299,5,1,7,599677,40700,5029,2827,76730.94,2132928,6,17,15860.0,45,35.8528
1099,YT01098,299,4,3,8,690474,58611,3149,1786,59610.78,2082488,5,9,17657.0,46,42.2494
1100,YT01099,21,4,2,1,330801,24337,2382,458,24664.67,422009,6,4,9076.0,41,25.7209
1101,YT01100,173,4,3,1,594508,45162,6410,2826,63652.47,3334282,1,7,7312.0,41,37.2811
1102,YT01101,259,1,3,7,416548,39836,4279,1587,35310.19,934994,10,11,17769.0,45,34.0692
1103,YT01102,128,1,1,5,549260,41885,6244,3757,42606.22,3132710,9,12,4257.0,38,36.1043
1104,YT01103,257,2,3,5,335520,13109,1528,834,92332.85,259046,14,13,6632.0,38,19.2796
1105,YT01104,110,4,2,1,323454,19344,2565,948,36803.89,2095087,10,6,13290.0,41,23.0691
1106,YT01105,58,3,1,3,489249,46280,4952,991,42119.21,1559242,4,10,11698.0,51,36.238
1107,YT01106,283,1,4,1,637492,39031,4129,1789,31435.71,1369180,11,5,12379.0,41,35.5153
1108,YT01107,191,3,4,3,776552,87267,15204,5655,33483.35,3911494,6,12,9595.0,51,49.7883
1109,YT01108,211,1,2,7,447387,16292,741,478,40430.99,2298242,11,6,11205.0,45,22.7377
1110,YT01109,181,2,2,1,628124,33542,4960,2751,103361.82,1563886,10,9,16290.0,41,33.9798
1111,YT01110,36,5,3,3,426228,51089,2789,2284,51317.49,1156567,3,7,10383.0,51,35.7055
1112,YT01111,75,2,1,6,318769,15141,2721,478,52919.99,2370989,7,4,10265.0,42,20.0682
1113,YT01112,97,4,4,1,429144,43629,7100,2339,83784.44,176392,3,16,8921.0,41,35.8417
1114,YT01113,136,4,4,3,502974,15522,1778,1104,32677.78,3803470,5,3,8850.0,51,24.0665
1115,YT01114,61,1,1,8,217233,23250,920,1897,34630.24,17932,4,10,1905.0,46,28.4345
1116,YT01115,190,5,4,7,264255,11730,611,591,53835.48,975577,7,8,10131.0,45,17.5139
1117,YT01116,159,2,2,4,375688,30054,3378,2524,27663.29,561598,10,18,4946.0,42,30.0826
1118,YT01117,186,5,2,7,310061,19027,1837,791,36151.37,868951,10,8,15841.0,45,22.7664
1119,YT01118,111,4,4,7,83954,3306,195,276,20106.82,1020225,2,2,199.0,45,9.7742
1120,YT01119,295,4,3,7,274423,14673,1491,789,36201.15,3485863,11,10,6093.0,45,19.8843
1121,YT01120,280,1,3,5,400788,36504,1524,1458,65523.79,178886,11,6,8359.0,38,32.5037
1122,YT01121,192,1,1,6,503375,60323,3887,4617,67516.01,3938354,11,8,10063.0,42,39.6543
1123,YT01122,202,1,1,5,725097,62426,7631,2046,91951.42,2629812,7,10,15731.0,38,43.894
1124,YT01123,262,2,2,3,429484,44407,6452,2255,88303.43,3115368,1,17,2662.0,51,35.8049
1125,YT01124,86,3,4,3,404013,34745,3139,705,112269.98,3477400,11,2,5563.0,51,31.1395
1126,YT01125,91,4,2,8,346683,19247,1243,631,51343.72,16254,12,10,14053.0,46,22.836
1127,YT01126,68,2,2,6,310769,12859,954,562,38763.74,3895391,14,18,1779.0,42,18.6107
1128,YT01127,139,4,4,8,495481,47600,7547,2355,86861.94,538620,4,16,12199.0,46,37.4566
1129,YT01128,51,3,3,6,78959,7623,1364,138,3329.82,444225,9,14,567.0,42,20.6283
1130,YT01129,34,1,4,5,846465,93994,16826,3651,173174.11,723083,1,4,15808.0,38,51.7606
1131,YT01130,45,2,1,4,354920,10226,332,174,48571.23,882333,10,8,11799.0,42,17.4822
1132,YT01131,7,4,4,8,336218,19296,3393,1726,63654.69,1088064,5,10,6960.0,46,23.6328
1133,YT01132,161,1,4,6,180959,12317,2126,388,14669.6,2204310,13,18,3830.0,42,18.992
1134,YT01133,126,1,1,7,456117,42503,3619,3265,115848.51,2611522,11,6,1952.0,45,35.9528
1135,YT01134,82,4,1,5,627282,21065,2984,1275,78996.79,3232997,11,17,6833.0,38,29.3966
1136,YT01135,254,3,4,5,137622,16316,1618,348,5765.9,535329,13,2,3210.0,38,23.7925
1137,YT01136,181,2,1,5,325781,14852,2601,910,79678.94,1218579,3,3,7990.0,38,20.282
1138,YT01137,55,2,4,3,914019,99706,17573,6836,96381.67,3433620,13,17,17737.0,51,55.1749
1139,YT01138,33,1,2,1,1199327,107135,14403,7314,52785.19,3552761,11,14,17147.0,41,63.7732
1140,YT01139,131,2,2,2,534578,59679,10641,2096,126737.65,3072860,3,5,9787.0,42,39.553
1141,YT01140,107,2,4,8,493901,41928,4049,1057,63830.12,781596,8,18,7046.0,46,34.5067
1142,YT01141,19,5,1,3,785171,38548,4428,1494,93094.41,2830677,11,6,9911.0,51,38.5971
1143,YT01142,292,4,2,3,196424,13252,1646,273,38527.41,1141850,10,6,673.0,51,19.2841
1144,YT01143,65,2,4,1,601334,25354,2204,1351,64251.01,371283,6,17,13567.0,41,30.1589
1145,YT01144,125,1,2,6,183652,19118,1615,664,9191.17,2629279,9,17,327.0,42,25.8514
1146,YT01145,60,1,4,6,474732,52868,4661,3637,25181.3,2180231,2,8,14195.0,42,38.1644
1147,YT01146,119,2,2,3,1263188,145717,4547,10898,235205.25,2175405,3,13,14718.0,51,69.0191
1148,YT01147,119,1,2,4,579922,68611,11120,5865,122257.38,3512651,14,15,7008.0,42,42.8617
1149,YT01148,195,5,1,8,586728,70258,5724,6015,36997.91,3459469,8,6,10389.0,46,43.1605
1150,YT01149,168,4,2,2,262708,12724,2054,1009,16463.5,1094786,12,16,539.0,42,18.664
1151,YT01150,240,4,2,7,545047,57227,4552,1777,36322.18,3611716,11,12,12741.0,45,39.7943
1152,YT01151,205,4,1,1,220989,12061,1505,192,59392.93,1849637,13,7,572.0,41,17.5298
1153,YT01152,124,5,3,8,222135,14621,1685,1016,61496.63,1062193,7,4,3130.0,46,20.7492
1154,YT01153,192,1,4,7,335179,29492,4148,1812,37711.01,3533401,4,14,4480.0,45,29.78
1155,YT01154,244,4,2,5,983662,96387,8780,6725,194743.85,2629939,12,15,15109.0,38,57.3159
1156,YT01155,151,3,3,5,935100,53680,6132,3232,81917.24,1529180,2,17,9932.0,38,46.4689
1157,YT01156,61,1,4,6,305290,8917,428,249,19323.45,530961,6,5,12146.0,42,15.7158
1158,YT01157,63,3,3,4,278118,12257,1970,915,21386.32,371337,13,6,7137.0,42,18.252
1159,YT01158,234,5,2,1,992720,84093,5052,3709,214602.28,3352187,4,5,9576.0,41,54.2368
1160,YT01159,65,4,4,7,149088,13755,1696,497,34006.58,1428694,3,4,502.0,45,22.8911
1161,YT01160,53,2,4,8,294013,29881,5171,2600,45850.74,1762101,4,4,6339.0,46,31.4432
1162,YT01161,18,5,1,7,76974,5703,858,428,20323.25,1404097,2,2,132.0,45,17.0136
1163,YT01162,122,5,2,5,1113063,106340,16514,5872,202708.98,3694207,4,4,17824.0,38,61.4599
1164,YT01163,38,4,4,5,547728,26416,2275,2079,132466.56,1729579,7,8,9997.0,38,29.6779
1165,YT01164,302,5,4,4,560575,63680,6693,3847,79075.34,2074276,9,9,17485.0,42,41.2978
1166,YT01165,112,5,1,3,540274,47087,3398,3631,33426.56,3023813,12,16,10762.0,51,37.9049
1167,YT01166,220,5,3,8,622269,61425,6980,4557,49515.31,2483199,13,13,10027.0,46,43.5506
1168,YT01167,119,4,1,3,626313,72006,3204,3206,32344.08,2157400,3,3,9881.0,51,43.4142
1169,YT01168,306,1,1,7,408119,13617,591,784,33584.85,2262390,12,14,16592.0,45,20.8161
1170,YT01169,73,4,2,6,464465,24437,1121,1701,114667.49,3382918,8,10,6429.0,42,27.2887
1171,YT01170,271,4,4,7,153239,15905,2310,370,9011.35,1852722,4,3,5619.0,45,24.3703
1172,YT01171,209,3,3,3,232173,9022,1468,277,44032.69,2467304,8,7,2421.0,51,14.9014
1173,YT01172,202,1,4,6,133121,11101,1054,324,9151.76,1188717,8,4,6798.0,42,20.2721
1174,YT01173,140,3,1,7,279080,18794,2024,1046,15883.97,2172797,14,6,9879.0,45,23.0582
1175,YT01174,242,3,4,3,473273,13588,2331,792,25230.08,357452,1,18,7889.0,51,22.353
1176,YT01175,48,5,2,4,159246,12020,640,320,26355.05,1590176,12,6,1728.0,42,19.5984
1177,YT01176,83,1,4,5,824112,41548,2624,2821,183841.04,3644301,10,16,389.0,38,40.7532
1178,YT01177,283,3,2,2,432664,46946,5685,2517,19554.97,1103745,12,4,15843.0,42,36.0701
1179,YT01178,130,3,1,7,305174,20152,2933,489,46231.29,1593465,5,13,13790.0,45,23.2733
1180,YT01179,197,5,2,2,289269,27620,4714,774,61126.4,3990974,8,4,2023.0,42,28.8136
1181,YT01180,156,1,1,2,995605,70651,8950,5945,179389.87,3836540,3,9,4363.0,42,52.1583
1182,YT01181,202,5,2,1,384058,34595,5503,2158,40150.21,3502809,14,7,12810.0,41,32.1488
1183,YT01182,194,2,4,1,969894,102930,6032,4242,230482.07,3360577,13,9,13644.0,41,56.568
1184,YT01183,276,1,1,4,805786,22217,3186,1000,118020.39,3375885,10,16,6043.0,42,34.9275
1185,YT01184,223,3,2,1,183853,8819,308,781,44898.27,472480,12,17,479.0,41,15.6108
1186,YT01185,98,3,3,1,506890,19445,2687,1625,69957.82,2712962,2,4,2429.0,41,25.9715
1187,YT01186,260,1,1,5,353937,28353,3369,1089,18195.84,558248,8,16,9414.0,38,28.3498
1188,YT01187,111,3,3,6,763888,35163,2264,1059,37644.28,3248945,10,17,7657.0,42,37.029
1189,YT01188,35,3,4,7,570067,28226,2312,1042,91651.75,3143023,12,17,7147.0,45,30.3103
1190,YT01189,38,4,4,6,619936,25729,3779,1041,112954.38,2765544,1,16,4564.0,42,30.6072
1191,YT01190,211,5,3,4,556211,30448,5410,730,70385.36,3855112,14,11,867.0,42,30.6892
1192,YT01191,49,3,2,1,468053,51939,1925,2781,81234.55,691704,2,2,10824.0,41,37.4752
1193,YT01192,186,5,4,4,1093960,32468,2997,1568,222643.14,3408262,10,9,15746.0,42,46.5859
1194,YT01193,42,2,2,7,329620,37939,4556,2868,62622.98,2554293,12,16,6982.0,45,32.7902
1195,YT01194,294,1,4,6,378523,18703,2512,890,60425.45,1365651,5,5,12232.0,42,22.9836
1196,YT01195,255,5,1,6,391452,30676,4336,757,28168.5,1256895,2,15,12234.0,42,29.172
1197,YT01196,160,1,4,8,692680,63635,4148,2501,144029.55,114866,12,16,15807.0,46,43.9875
1198,YT01197,163,3,1,4,601175,32106,3860,1508,161209.69,3872158,5,3,11486.0,42,32.4667
1199,YT01198,255,1,1,3,503285,15386,1759,1074,26260.45,2987629,5,5,1571.0,51,24.0055
1200,YT01199,230,3,1,8,488182,54062,8269,3886,122792.65,1741378,5,8,14935.0,46,38.7614
1201,YT01200,48,2,2,6,386930,22394,3799,1847,64374.45,1951334,5,8,10735.0,42,25.6087
1202,YT01201,183,4,4,7,277403,15925,2081,1160,15015.89,1260092,13,8,5119.0,45,21.1144
1203,YT01202,19,1,3,7,435756,50962,3000,2580,114485.81,3589816,5,2,649.0,45,36.216
1204,YT01203,162,5,3,6,194795,13094,1610,364,50887.07,1595600,2,14,2173.0,42,19.2912
1205,YT01204,301,1,1,2,341515,39075,1577,3184,94881.27,3351811,11,9,2682.0,42,33.4076
1206,YT01205,113,3,4,6,380591,22950,2697,583,25956.3,1188094,5,6,12704.0,42,25.0371
1207,YT01206,274,5,4,3,583741,40324,2312,2463,75050.26,3284382,6,2,15318.0,51,35.3521
1208,YT01207,46,1,3,1,594420,28518,1916,2007,33095.5,999433,3,7,13884.0,41,31.3355
1209,YT01208,98,4,4,1,588535,48914,4997,1043,148316.11,2451502,6,5,8393.0,41,37.7331
1210,YT01209,18,2,4,7,634236,25014,2231,784,138036.01,3761996,8,18,14302.0,45,30.6391
1211,YT01210,192,2,4,2,765101,91329,6421,1952,172233.86,3875862,8,12,13848.0,42,48.161
1212,YT01211,143,2,4,1,944176,24480,1515,2054,165585.65,2410106,2,14,6481.0,41,40.2054
1213,YT01212,97,1,3,5,606426,19692,1375,778,105330.76,2824384,5,10,12580.0,38,28.1775
1214,YT01213,133,1,3,2,617994,62140,3911,3851,54272.41,3061652,11,18,10182.0,42,43.3694
1215,YT01214,129,1,2,3,634030,52343,5668,3319,94140.0,3605834,3,9,9459.0,51,40.254
1216,YT01215,272,2,3,8,157423,13516,667,475,25888.01,108241,13,5,6618.0,46,21.855
1217,YT01216,199,4,2,5,1400126,133329,12723,11916,207301.45,1451079,1,14,17478.0,38,73.352
1218,YT01217,66,4,1,8,625858,67727,9085,3371,89961.07,3713095,12,7,9828.0,46,43.4634
1219,YT01218,49,3,1,8,569319,17677,2626,1457,58582.83,2487098,13,4,6052.0,46,26.7713
1220,YT01219,275,3,4,8,290062,14635,541,763,70176.59,630234,14,12,9414.0,46,19.8276
1221,YT01220,151,3,2,1,526950,34966,5311,668,22641.88,1239520,5,13,16437.0,41,31.8646
1222,YT01221,209,5,1,4,996879,73722,12091,1777,82179.47,2755333,4,15,15102.0,42,51.7585
1223,YT01222,157,2,4,3,724542,84423,10679,3225,82070.1,2534595,5,4,17122.0,51,47.0612
1224,YT01223,143,3,3,8,288935,31494,4103,2790,73808.12,71712,13,3,10118.0,46,31.4493
1225,YT01224,183,2,1,8,444228,38392,4557,2605,63453.74,2504086,7,12,1071.0,46,33.8156
1226,YT01225,118,4,2,5,299180,13304,515,404,41339.91,864910,7,9,4918.0,38,18.6643
1227,YT01226,152,1,1,2,878704,97607,9542,3500,235824.97,3671630,5,10,6572.0,42,52.9298
1228,YT01227,76,1,2,4,392138,29550,2641,824,95316.49,901971,2,12,6125.0,42,28.6388
1229,YT01228,255,1,1,8,822315,64328,2706,4971,219105.94,2224988,2,3,9909.0,46,46.9015
1230,YT01229,91,4,4,4,1105905,52452,5790,4200,81721.03,2745599,3,14,13223.0,42,51.1907
1231,YT01230,164,3,4,2,786896,49867,1579,2622,72465.81,1311786,5,16,8138.0,42,41.8768
1232,YT01231,118,4,4,2,233220,19453,2800,1123,55852.17,11335,8,8,6310.0,42,24.7579
1233,YT01232,106,2,4,6,287160,28466,2442,2475,61714.3,1496973,10,3,14476.0,42,30.9469
1234,YT01233,159,1,3,1,665750,68677,4663,5925,163736.77,3224713,9,13,7378.0,41,45.8906
1235,YT01234,251,1,4,1,309502,36966,6477,2701,28865.23,2110275,14,4,5517.0,41,32.0155
1236,YT01235,76,4,4,1,683304,32644,5666,2313,46146.84,3717987,5,18,14112.0,41,34.7483
1237,YT01236,157,5,2,4,663815,66686,6365,3382,136135.44,3975368,9,6,12988.0,42,44.8643
1238,YT01237,128,1,2,4,296528,12616,943,970,72430.72,745790,10,12,5393.0,42,18.657
1239,YT01238,101,1,3,5,792413,31525,1464,902,220508.69,2632107,2,13,3298.0,38,36.8249
1240,YT01239,190,3,1,5,231421,7079,1063,238,55136.57,1168190,8,11,1595.0,38,13.1772
1241,YT01240,11,1,1,5,570655,48476,4091,3995,40328.05,2681390,8,2,14070.0,38,38.7133
1242,YT01241,294,2,2,1,88663,3591,427,241,11859.84,170180,12,11,720.0,41,10.0393
1243,YT01242,293,3,4,7,608551,53664,2943,2702,59404.9,3870462,1,18,5918.0,45,40.1915
1244,YT01243,187,3,3,8,708806,82850,10391,4158,191253.56,1017953,4,13,14664.0,46,46.804
1245,YT01244,121,2,3,8,123965,10786,1834,836,29022.81,500969,13,3,3773.0,46,21.7177
1246,YT01245,71,2,3,3,754290,42079,7409,2415,60946.94,1785270,10,16,11210.0,51,39.0611
1247,YT01246,133,3,3,7,402358,45436,3833,2493,37508.45,984604,5,16,13559.0,45,34.9881
1248,YT01247,294,2,2,1,637799,17647,2879,1005,104304.59,2819586,9,8,7462.0,41,28.5081
1249,YT01248,61,5,4,3,730063,42853,1859,1928,154471.62,1199288,12,17,13621.0,51,38.5625
1250,YT01249,234,1,1,5,532645,40057,3984,2619,135498.84,73027,11,4,12679.0,38,34.7677
1251,YT01250,18,4,1,3,262867,11395,1233,429,63082.56,1393044,6,13,4125.0,51,17.1009
1252,YT01251,119,5,4,2,498794,28415,1889,2407,105626.86,1544074,12,6,16750.0,42,29.7833
1253,YT01252,208,5,4,7,323936,20765,955,759,30494.43,1595192,8,9,15264.0,45,23.8004
1254,YT01253,266,1,1,8,402018,26075,1006,985,71990.3,2602134,5,2,2188.0,46,27.0105
1255,YT01254,246,3,2,5,353296,36489,3923,3156,34515.89,1975452,14,7,1198.0,38,33.7674
1256,YT01255,220,3,1,2,124884,9620,1069,799,6141.83,293044,9,4,5324.0,42,19.6715
1257,YT01256,23,2,4,8,824479,94458,13782,7457,85276.05,1243567,2,15,12212.0,46,52.0897
1258,YT01257,61,5,2,5,65546,4126,689,171,2955.55,120295,10,3,104.0,38,13.6037
1259,YT01258,69,5,3,6,290017,26290,4211,1203,27993.36,1145728,10,14,13086.0,42,28.2443
1260,YT01259,243,3,1,5,250829,17829,794,1302,63222.77,900341,11,9,4620.0,38,23.0695
1261,YT01260,120,3,2,3,257975,23749,2331,581,41210.71,2147831,7,8,4867.0,51,26.8081
1262,YT01261,282,4,4,8,485919,52232,5842,3171,59468.87,3340516,1,11,6672.0,46,38.3149
1263,YT01262,96,5,1,6,217960,24858,3792,1707,52553.46,393029,12,11,8925.0,42,28.2375
1264,YT01263,197,1,1,1,172034,18363,2915,1479,43483.57,89419,4,2,3471.0,41,26.6457
1265,YT01264,292,4,4,7,124901,9207,1003,737,16054.56,2067650,4,16,1244.0,45,18.8844
1266,YT01265,227,5,4,8,216289,24916,1642,792,17305.4,1329439,11,2,7881.0,46,27.1301
1267,YT01266,133,4,2,7,288134,15280,1558,295,45658.3,3554557,12,12,12468.0,45,19.8663
1268,YT01267,98,1,4,6,274927,25723,3263,1723,66541.47,980519,12,5,9022.0,42,28.7708
1269,YT01268,121,3,1,6,287393,21550,747,574,74659.1,1256356,11,7,2730.0,42,24.4716
1270,YT01269,126,1,2,4,537996,50528,8815,790,21900.88,2819082,10,8,571.0,42,37.8563
1271,YT01270,289,1,4,8,609215,67278,10740,2030,120014.33,1443094,6,18,8007.0,46,42.3037
1272,YT01271,113,2,2,4,420996,15795,2048,732,97154.83,1303224,1,3,4343.0,42,22.1011
1273,YT01272,22,2,2,5,729376,60831,5492,1145,63437.42,2775872,9,7,16314.0,38,43.2088
1274,YT01273,161,1,2,3,358648,13760,1051,625,82775.39,1603652,1,4,5359.0,51,19.8509
1275,YT01274,210,5,4,3,341839,36268,3297,1415,47940.1,1843009,13,11,6662.0,51,32.1242
1276,YT01275,94,3,1,7,316580,33159,5768,2968,36452.82,90374,5,8,14715.0,45,32.4524
1277,YT01276,227,4,2,8,985785,89766,14414,4200,187412.52,2830368,5,8,17485.0,46,55.3688
1278,YT01277,119,3,3,4,254207,28682,4811,2033,66677.73,1896382,8,5,3946.0,42,29.6862
1279,YT01278,32,4,1,6,401654,31211,4038,1841,51327.68,1024709,5,16,10427.0,42,30.0989
1280,YT01279,285,1,1,8,817615,76423,10527,6209,200573.8,3114573,13,9,15961.0,46,50.1548
1281,YT01280,131,1,1,2,1254050,149284,10525,4029,135082.34,3321117,9,12,17902.0,42,67.3106
1282,YT01281,278,4,1,2,846205,51245,9185,787,87196.76,3608900,9,17,6168.0,42,43.0164
1283,YT01282,148,2,4,1,443505,13099,1317,930,97710.87,567696,11,17,4655.0,41,21.468
1284,YT01283,193,1,2,7,327972,30958,2584,2269,43008.51,2959882,3,4,938.0,45,31.1589
1285,YT01284,188,1,1,2,690359,18542,900,1252,92750.97,884293,3,9,16647.0,42,30.4463
1286,YT01285,140,4,4,5,684675,25621,2198,660,97040.85,2422561,7,7,3315.0,38,32.1256
1287,YT01286,28,4,3,2,497570,52278,7759,1569,85754.14,816728,9,10,12477.0,42,37.9242
1288,YT01287,202,5,4,7,418582,28135,3571,1484,46899.67,2259721,5,14,6988.0,45,28.3983
1289,YT01288,132,4,2,4,1054729,88237,9963,3520,210547.17,2852852,10,17,13598.0,42,56.3345
1290,YT01289,13,2,3,2,856293,55367,3639,953,75663.98,1743095,1,15,2240.0,42,44.2739
1291,YT01290,239,3,1,2,1103032,43148,1356,2931,270926.46,3675809,11,15,14174.0,42,49.1317
1292,YT01291,14,3,4,8,332288,36295,1299,1998,60268.66,1986911,13,2,17997.0,46,32.2217
1293,YT01292,159,4,4,2,1124809,56093,6709,1322,93749.41,2555437,1,17,14360.0,42,51.757
1294,YT01293,242,4,4,8,511109,58290,8950,4173,52856.2,849520,8,16,13993.0,46,39.7027
1295,YT01294,216,4,2,1,218848,24074,2065,1097,55607.82,795284,11,8,4418.0,41,27.5672
1296,YT01295,153,1,2,7,372990,32228,2823,2584,28576.34,2908978,2,16,5962.0,45,31.3117
1297,YT01296,260,2,4,3,139786,15747,1415,574,33927.71,91859,10,8,5378.0,51,24.2709
1298,YT01297,242,2,3,3,267944,30861,1165,1197,74215.32,3120891,13,4,1768.0,51,29.3371
1299,YT01298,140,2,1,3,604817,35858,4367,1328,33815.03,1941493,13,18,13318.0,51,33.7063
1300,YT01299,188,1,1,1,219230,25271,3134,1836,16380.71,204367,4,3,9166.0,41,28.4225
1301,YT01300,45,5,3,8,688555,76666,9718,3944,48389.01,592295,1,17,10708.0,46,45.9831
1302,YT01301,143,4,3,7,444917,11337,513,611,96639.85,2608599,11,7,15947.0,45,20.5311
1303,YT01302,241,3,2,7,179664,18381,1041,1073,36451.31,1784686,4,10,3682.0,45,26.2857
1304,YT01303,304,4,4,2,339764,31291,4994,1402,14394.24,1324545,10,7,572.0,42,30.4596
1305,YT01304,147,2,2,6,400949,46681,1867,3323,69763.58,1460731,5,14,14159.0,42,35.4563
1306,YT01305,200,1,1,2,589302,54819,4692,901,130229.24,1641720,10,12,15130.0,42,39.6845
1307,YT01306,63,4,3,5,173029,17373,2015,449,18072.27,828073,9,2,5924.0,38,25.1838
1308,YT01307,106,5,1,3,385632,15542,1923,1178,78887.39,3230657,11,2,5900.0,51,21.6139
1309,YT01308,139,4,3,2,187769,20685,1982,429,43168.18,538554,2,2,5245.0,42,25.6785
1310,YT01309,124,1,2,4,475344,22497,924,1754,87758.44,144305,12,17,11133.0,42,26.661
1311,YT01310,118,2,4,6,122336,4340,524,373,11313.07,506871,13,8,2821.0,42,10.4242
1312,YT01311,200,1,1,7,318219,25979,934,2127,56884.18,1952730,12,10,9245.0,45,28.171
1313,YT01312,284,1,1,2,481872,55145,2538,4711,50106.47,688742,2,10,5649.0,42,38.9705
1314,YT01313,73,2,4,8,336594,13511,2066,1101,80120.48,1604020,3,9,7592.0,46,19.7315
1315,YT01314,115,3,1,2,658185,51081,8141,3854,70785.63,2326749,7,4,9584.0,42,40.3576
1316,YT01315,189,1,1,7,329190,29221,4667,2252,83988.86,2893084,6,10,9862.0,45,30.0618
1317,YT01316,293,1,3,1,540223,31037,3846,2308,146747.85,2661979,6,14,287.0,41,31.3504
1318,YT01317,99,1,2,4,219879,17406,1411,755,22091.87,1066897,13,3,5280.0,42,23.0448
1319,YT01318,294,1,3,8,107106,8220,954,719,25820.6,1057905,9,7,1095.0,46,19.003
1320,YT01319,93,3,2,1,383778,21464,1283,1046,52505.32,1533661,4,7,5000.0,41,24.5847
1321,YT01320,197,1,2,1,173736,15175,1518,574,18987.67,975993,10,13,413.0,41,22.8575
1322,YT01321,119,4,1,7,442977,48343,5972,996,31718.72,2327096,5,6,11160.0,45,35.5783
1323,YT01322,166,4,1,4,580727,45634,2300,801,69613.82,2111798,8,6,7325.0,42,36.4255
1324,YT01323,53,2,2,4,705226,74855,10995,1805,66445.95,3203055,10,4,2853.0,42,45.8383
1325,YT01324,295,4,4,3,170210,13855,2105,1223,14197.69,1139627,14,9,627.0,51,22.5018
1326,YT01325,80,2,2,8,936285,110406,8915,7781,76456.63,1834283,4,18,16594.0,46,56.2473
1327,YT01326,62,5,1,3,1245040,111209,15023,4025,247980.2,3481580,3,8,17829.0,51,64.8301
1328,YT01327,135,5,4,7,116435,6842,1095,481,10721.48,1628284,5,5,1995.0,45,15.1229
1329,YT01328,13,4,4,2,383554,20847,1551,594,82462.8,1034121,2,2,8213.0,42,23.9666
1330,YT01329,159,4,3,5,605234,47550,7226,3931,57849.62,3850502,7,7,9511.0,38,38.6528
1331,YT01330,236,5,1,8,674227,49355,2037,2453,56278.37,2318468,11,15,1038.0,46,39.5449
1332,YT01331,91,5,4,5,712769,81804,3775,6733,53048.72,762472,1,12,4247.0,38,47.8529
1333,YT01332,106,2,3,8,454009,39910,2743,2312,84627.26,1145804,10,17,8046.0,46,34.2988
1334,YT01333,164,5,3,4,482009,13634,443,935,88741.6,829523,9,15,7964.0,42,22.6738
1335,YT01334,74,4,4,8,513515,24829,3228,1213,70747.97,2894696,14,5,8963.0,46,28.0157
1336,YT01335,168,5,2,5,577498,54798,3524,2219,55915.59,173812,13,11,13565.0,38,40.1775
1337,YT01336,116,3,3,3,521011,18374,985,699,141030.5,2955616,13,16,4350.0,51,25.4346
1338,YT01337,33,1,2,5,656740,40005,2765,3489,87290.31,166080,2,9,15542.0,38,36.8269
1339,YT01338,264,3,2,7,767941,91355,14989,4551,73640.25,1697716,2,18,15683.0,45,49.115
1340,YT01339,152,5,3,6,262009,18405,1303,1279,69818.79,2576642,2,10,10004.0,42,23.2593
1341,YT01340,188,1,4,2,534989,49823,8794,1137,33923.96,1178066,8,8,14515.0,42,37.7458
1342,YT01341,175,1,3,2,263940,17820,1320,930,18180.18,971088,13,7,11552.0,42,22.4487
1343,YT01342,151,3,1,8,494015,13376,2013,1052,25623.28,206817,8,17,11841.0,46,22.9454
1344,YT01343,87,1,1,1,527546,55484,6154,4085,129405.43,3875898,8,16,13362.0,41,40.2356
1345,YT01344,273,5,2,6,363418,12771,544,1027,53282.76,3733383,5,4,15669.0,42,19.6619
1346,YT01345,233,2,2,7,501376,25197,1179,1484,98777.83,3042518,5,15,13082.0,45,28.0747
1347,YT01346,45,3,1,3,442400,43774,3959,1007,24977.29,1196777,12,13,7650.0,51,35.3522
1348,YT01347,34,2,1,5,458427,43400,3414,1728,21938.55,3650466,8,3,4669.0,38,35.4927
